segment_id	start_time_seconds	end_time_seconds	label
WrWES_s5Bmw_20000	5.41	5.651	/t/dd00002
WrWES_s5Bmw_20000	5.899	6.471	other
WrWES_s5Bmw_20000	7.141	7.344	/t/dd00002
WrWES_s5Bmw_20000	7.72	8.962	/t/dd00002
WrWES_s5Bmw_20000	9.27	9.36	/t/dd00002
WrWES_s5Bmw_20000	9.714	9.857	/t/dd00002
s39JEyak2GQ_40000	0.0	0.188	/t/dd00002
s39JEyak2GQ_40000	0.0	10.0	other
s39JEyak2GQ_40000	0.316	0.745	/t/dd00002
s39JEyak2GQ_40000	0.971	2.603	/t/dd00002
s39JEyak2GQ_40000	2.98	3.266	/t/dd00002
s39JEyak2GQ_40000	3.604	6.697	/t/dd00002
s39JEyak2GQ_40000	6.968	9.722	/t/dd00002
s39JEyak2GQ_40000	9.895	9.97	other
aXeJGVBG99s_50000	9.513	10.0	other
aXeJGVBG99s_50000	5.976	6.291	other
aXeJGVBG99s_50000	7.358	7.831	other
aXeJGVBG99s_50000	8.945	10.0	/t/dd00002
aXeJGVBG99s_50000	4.413	5.758	other
aXeJGVBG99s_50000	0.0	10.0	other
aXeJGVBG99s_50000	7.914	8.998	other
UNI3g267uqY_30000	0.0	10.0	other
UNI3g267uqY_30000	0.347	1.492	other
UNI3g267uqY_30000	0.777	3.515	/t/dd00002
UNI3g267uqY_30000	2.459	2.792	other
UNI3g267uqY_30000	2.881	7.333	other
UNI3g267uqY_30000	4.018	4.676	/t/dd00002
UNI3g267uqY_30000	6.732	8.844	other
UNI3g267uqY_30000	9.071	10.0	/t/dd00002
Ei1L5HBldWY_2000	0.0	0.181	/t/dd00002
Ei1L5HBldWY_2000	0.0	9.564	other
Ei1L5HBldWY_2000	0.345	0.536	other
Ei1L5HBldWY_2000	0.641	0.799	/t/dd00002
Ei1L5HBldWY_2000	0.838	1.048	other
Ei1L5HBldWY_2000	1.088	1.43	/t/dd00002
Ei1L5HBldWY_2000	1.719	2.034	/t/dd00002
Ei1L5HBldWY_2000	2.37	3.027	/t/dd00002
Ei1L5HBldWY_2000	3.283	3.434	/t/dd00002
Ei1L5HBldWY_2000	3.717	4.348	/t/dd00002
Ei1L5HBldWY_2000	4.696	5.275	/t/dd00002
Ei1L5HBldWY_2000	5.525	5.939	/t/dd00002
Ei1L5HBldWY_2000	6.195	6.984	/t/dd00002
Ei1L5HBldWY_2000	7.207	8.962	/t/dd00002
Ei1L5HBldWY_2000	9.173	9.429	/t/dd00002
MTIF_l_8d4Q_0	0.232	2.521	/t/dd00002
MTIF_l_8d4Q_0	0.239	10.0	other
MTIF_l_8d4Q_0	3.427	9.07	other
MTIF_l_8d4Q_0	3.434	4.16	other
MTIF_l_8d4Q_0	3.683	3.945	/t/dd00002
MTIF_l_8d4Q_0	4.16	4.589	/t/dd00002
MTIF_l_8d4Q_0	4.547	5.128	other
MTIF_l_8d4Q_0	4.63	4.907	other
MTIF_l_8d4Q_0	4.817	9.091	/t/dd00002
MTIF_l_8d4Q_0	6.684	9.07	other
MTIF_l_8d4Q_0	9.222	10.0	other
hXHu60uu9cE_10000	0.0	2.402	other
hXHu60uu9cE_10000	0.0	8.096	/t/dd00002
hXHu60uu9cE_10000	0.0	10.0	other
hXHu60uu9cE_10000	0.0	10.0	other
hXHu60uu9cE_10000	0.712	0.867	other
hXHu60uu9cE_10000	1.63	1.744	other
hXHu60uu9cE_10000	2.507	2.824	other
hXHu60uu9cE_10000	3.182	4.774	other
hXHu60uu9cE_10000	4.766	5.432	other
hXHu60uu9cE_10000	5.554	5.822	other
hXHu60uu9cE_10000	6.212	7.187	other
hXHu60uu9cE_10000	7.187	10.0	other
hXHu60uu9cE_10000	7.869	8.178	other
hXHu60uu9cE_10000	8.145	8.795	other
hXHu60uu9cE_10000	8.243	8.673	/t/dd00002
hXHu60uu9cE_10000	8.649	8.803	other
hXHu60uu9cE_10000	8.909	9.217	other
hXHu60uu9cE_10000	9.055	10.0	other
hXHu60uu9cE_10000	9.226	10.0	/t/dd00002
g4UK7TpsXIE_30000	0.0	10.0	other
g4UK7TpsXIE_30000	1.55	2.175	/m/03qc9zr
g4UK7TpsXIE_30000	2.272	2.911	other
g4UK7TpsXIE_30000	2.979	4.134	other
g4UK7TpsXIE_30000	2.979	4.155	/t/dd00002
g4UK7TpsXIE_30000	4.443	7.261	/t/dd00002
g4UK7TpsXIE_30000	4.54	5.454	other
g4UK7TpsXIE_30000	7.536	10.0	/t/dd00002
9nwPHX0NlUQ_30000	0.0	0.965	other
9nwPHX0NlUQ_30000	0.0	10.0	other
9nwPHX0NlUQ_30000	0.0	10.0	other
9nwPHX0NlUQ_30000	0.875	1.224	/t/dd00002
9nwPHX0NlUQ_30000	0.94	1.858	other
9nwPHX0NlUQ_30000	1.46	2.369	other
9nwPHX0NlUQ_30000	1.753	2.721	/t/dd00002
9nwPHX0NlUQ_30000	2.576	7.535	other
9nwPHX0NlUQ_30000	3.406	4.575	/t/dd00002
9nwPHX0NlUQ_30000	5.211	6.193	/t/dd00002
9nwPHX0NlUQ_30000	6.892	7.894	/t/dd00002
9nwPHX0NlUQ_30000	7.687	7.804	other
9nwPHX0NlUQ_30000	8.019	8.116	other
9nwPHX0NlUQ_30000	8.164	9.243	/t/dd00002
9nwPHX0NlUQ_30000	8.406	8.51	other
9nwPHX0NlUQ_30000	8.786	10.0	other
9nwPHX0NlUQ_30000	9.128	9.234	other
9nwPHX0NlUQ_30000	9.367	10.0	/t/dd00002
9nwPHX0NlUQ_30000	9.388	9.51	other
9nwPHX0NlUQ_30000	9.63	9.713	other
9nwPHX0NlUQ_30000	9.9	10.0	other
7tMM7AOEhzE_420000	0.0	10.0	other
7tMM7AOEhzE_420000	9.906	10.0	other
7tMM7AOEhzE_420000	9.368	10.0	other
7tMM7AOEhzE_420000	8.816	9.076	other
7tMM7AOEhzE_420000	8.332	8.874	/t/dd00002
aw9seLyya6c_0	0.0	10.0	other
aw9seLyya6c_0	0.045	0.239	other
aw9seLyya6c_0	0.322	0.522	/t/dd00002
aw9seLyya6c_0	0.384	0.446	other
aw9seLyya6c_0	0.419	0.737	other
aw9seLyya6c_0	0.82	0.958	/t/dd00002
aw9seLyya6c_0	0.875	1.006	other
aw9seLyya6c_0	0.923	1.207	other
aw9seLyya6c_0	1.235	1.435	other
aw9seLyya6c_0	1.248	1.504	/t/dd00002
aw9seLyya6c_0	1.829	2.023	/t/dd00002
aw9seLyya6c_0	1.975	2.244	other
aw9seLyya6c_0	2.058	2.21	other
aw9seLyya6c_0	2.348	2.5	/t/dd00002
aw9seLyya6c_0	2.479	2.666	other
aw9seLyya6c_0	2.708	2.936	/t/dd00002
aw9seLyya6c_0	2.977	3.178	other
aw9seLyya6c_0	3.309	4.755	/t/dd00002
aw9seLyya6c_0	3.385	3.6	other
aw9seLyya6c_0	4.741	5.01	other
aw9seLyya6c_0	5.757	5.923	other
aw9seLyya6c_0	5.965	6.912	/t/dd00002
aw9seLyya6c_0	7.12	7.369	other
aw9seLyya6c_0	7.355	8.143	/t/dd00002
aw9seLyya6c_0	8.468	9.056	/t/dd00002
aw9seLyya6c_0	8.6	8.828	other
aw9seLyya6c_0	9.139	9.257	other
aw9seLyya6c_0	9.38	9.551	other
aw9seLyya6c_0	9.526	10.0	/t/dd00002
tABG9n1TgS8_30000	0.0	0.654	other
tABG9n1TgS8_30000	0.0	1.11	/t/dd00002
tABG9n1TgS8_30000	0.0	10.0	other
tABG9n1TgS8_30000	0.0	10.0	other
tABG9n1TgS8_30000	1.323	1.866	/t/dd00002
tABG9n1TgS8_30000	1.976	3.559	/t/dd00002
tABG9n1TgS8_30000	2.339	2.843	other
tABG9n1TgS8_30000	2.354	3.551	other
tABG9n1TgS8_30000	3.669	4.165	/t/dd00002
tABG9n1TgS8_30000	3.672	4.317	other
tABG9n1TgS8_30000	4.299	4.732	/t/dd00002
tABG9n1TgS8_30000	4.543	7.008	other
tABG9n1TgS8_30000	4.874	5.22	/t/dd00002
tABG9n1TgS8_30000	5.772	6.528	other
tABG9n1TgS8_30000	7.52	8.402	other
tABG9n1TgS8_30000	9.165	10.0	other
tABG9n1TgS8_30000	9.173	9.433	/t/dd00002
beQuYXdbAIY_90000	0.0	1.844	other
beQuYXdbAIY_90000	0.0	10.0	other
beQuYXdbAIY_90000	0.0	10.0	other
beQuYXdbAIY_90000	0.832	1.152	other
beQuYXdbAIY_90000	1.268	1.767	/t/dd00002
beQuYXdbAIY_90000	1.933	2.305	other
beQuYXdbAIY_90000	1.959	3.496	other
beQuYXdbAIY_90000	3.111	3.598	/t/dd00002
beQuYXdbAIY_90000	3.88	4.289	/t/dd00002
beQuYXdbAIY_90000	4.392	4.571	other
beQuYXdbAIY_90000	4.661	5.045	/t/dd00002
beQuYXdbAIY_90000	4.942	5.147	other
beQuYXdbAIY_90000	5.262	5.749	/t/dd00002
beQuYXdbAIY_90000	5.365	6.312	other
beQuYXdbAIY_90000	6.761	10.0	other
beQuYXdbAIY_90000	8.361	8.796	other
beQuYXdbAIY_90000	9.104	9.424	other
beQuYXdbAIY_90000	9.513	9.616	other
beQuYXdbAIY_90000	9.885	10.0	other
o-tyNYlGB7E_30000	0.0	0.712	other
o-tyNYlGB7E_30000	0.0	10.0	other
o-tyNYlGB7E_30000	0.68	1.793	other
o-tyNYlGB7E_30000	0.883	2.426	other
o-tyNYlGB7E_30000	2.507	2.849	other
o-tyNYlGB7E_30000	2.564	3.832	other
o-tyNYlGB7E_30000	2.572	3.742	other
o-tyNYlGB7E_30000	3.092	4.376	other
o-tyNYlGB7E_30000	4.083	6.001	/t/dd00002
o-tyNYlGB7E_30000	6.049	7.414	other
o-tyNYlGB7E_30000	6.114	6.439	other
o-tyNYlGB7E_30000	7.382	7.958	/t/dd00002
o-tyNYlGB7E_30000	7.991	8.503	other
o-tyNYlGB7E_30000	8.519	9.266	/t/dd00002
o-tyNYlGB7E_30000	9.096	10.0	other
o-tyNYlGB7E_30000	9.656	10.0	/t/dd00002
EGaydv5LwAY_30000	0.0	10.0	other
EGaydv5LwAY_30000	1.189	2.15	other
EGaydv5LwAY_30000	2.756	3.795	other
EGaydv5LwAY_30000	7.827	8.472	other
EGaydv5LwAY_30000	8.74	10.0	other
EGaydv5LwAY_30000	4.37	4.496	other
EGaydv5LwAY_30000	8.858	10.0	/t/dd00002
zSaRr8QJriQ_30000	0.0	4.083	/t/dd00002
zSaRr8QJriQ_30000	0.0	9.851	other
zSaRr8QJriQ_30000	2.792	3.377	other
zSaRr8QJriQ_30000	3.832	5.781	other
zSaRr8QJriQ_30000	4.23	4.392	other
zSaRr8QJriQ_30000	4.441	4.969	other
zSaRr8QJriQ_30000	4.441	5.521	/t/dd00002
zSaRr8QJriQ_30000	4.969	5.359	other
zSaRr8QJriQ_30000	5.724	6.39	other
zSaRr8QJriQ_30000	5.871	7.252	/t/dd00002
zSaRr8QJriQ_30000	6.626	7.3	other
zSaRr8QJriQ_30000	7.138	7.479	other
zSaRr8QJriQ_30000	7.495	9.429	/t/dd00002
zSaRr8QJriQ_30000	8.836	9.429	other
zSaRr8QJriQ_30000	9.396	9.884	other
zSaRr8QJriQ_30000	9.445	9.884	other
krHRkM7J2l0_30000	0.0	10.0	other
krHRkM7J2l0_30000	0.0	10.0	other
krHRkM7J2l0_30000	0.103	0.412	other
krHRkM7J2l0_30000	0.672	0.964	other
krHRkM7J2l0_30000	1.07	1.175	other
krHRkM7J2l0_30000	1.265	1.5	other
krHRkM7J2l0_30000	1.435	2.686	other
krHRkM7J2l0_30000	1.663	1.947	other
krHRkM7J2l0_30000	2.272	2.491	other
krHRkM7J2l0_30000	2.832	3.742	other
krHRkM7J2l0_30000	2.857	7.828	other
krHRkM7J2l0_30000	2.946	4.506	other
krHRkM7J2l0_30000	4.197	6.212	/t/dd00002
krHRkM7J2l0_30000	5.749	7.983	other
krHRkM7J2l0_30000	7.885	9.445	other
krHRkM7J2l0_30000	9.9	10.0	other
uJdjl1k0xgE_20000	0.0	10.0	other
uJdjl1k0xgE_20000	0.229	1.445	other
uJdjl1k0xgE_20000	0.7	1.021	other
uJdjl1k0xgE_20000	1.411	2.122	other
uJdjl1k0xgE_20000	1.479	1.606	other
uJdjl1k0xgE_20000	2.076	2.397	other
uJdjl1k0xgE_20000	2.431	2.913	other
uJdjl1k0xgE_20000	2.856	4.209	other
uJdjl1k0xgE_20000	2.867	3.417	other
uJdjl1k0xgE_20000	4.484	5.206	other
uJdjl1k0xgE_20000	4.817	5.642	/t/dd00002
uJdjl1k0xgE_20000	5.917	7.076	other
uJdjl1k0xgE_20000	6.422	6.697	other
uJdjl1k0xgE_20000	7.087	7.42	other
uJdjl1k0xgE_20000	7.672	9.278	other
uJdjl1k0xgE_20000	7.913	8.119	other
uJdjl1k0xgE_20000	8.544	8.681	other
uJdjl1k0xgE_20000	9.289	9.622	other
uJdjl1k0xgE_20000	9.782	10.0	other
pB2-3ax9F_o_30000	7.387	10.0	other
pB2-3ax9F_o_30000	6.721	7.263	other
pB2-3ax9F_o_30000	9.825	9.932	other
pB2-3ax9F_o_30000	9.43	9.78	/t/dd00002
pB2-3ax9F_o_30000	0.0	10.0	other
siRIZIHN_kA_0	0.0	10.0	other
siRIZIHN_kA_0	0.338	1.525	/t/dd00002
siRIZIHN_kA_0	1.583	4.971	other
siRIZIHN_kA_0	4.273	5.181	other
siRIZIHN_kA_0	4.331	4.959	other
siRIZIHN_kA_0	5.344	5.437	other
siRIZIHN_kA_0	5.541	6.636	other
siRIZIHN_kA_0	6.17	7.125	other
siRIZIHN_kA_0	7.649	9.534	other
siRIZIHN_kA_0	7.73	8.906	other
siRIZIHN_kA_0	9.628	10.0	other
E8BGgE_1vUA_20000	0.0	1.508	/t/dd00002
E8BGgE_1vUA_20000	0.0	5.503	other
E8BGgE_1vUA_20000	0.0	10.0	other
E8BGgE_1vUA_20000	5.587	7.291	other
E8BGgE_1vUA_20000	5.653	5.928	other
E8BGgE_1vUA_20000	6.355	10.0	other
E8BGgE_1vUA_20000	7.263	8.017	/t/dd00002
E8BGgE_1vUA_20000	9.064	10.0	other
KUkAdM4Lazk_4000	0.0	5.504	other
KUkAdM4Lazk_4000	0.211	1.287	/t/dd00002
KUkAdM4Lazk_4000	1.398	1.676	/t/dd00002
KUkAdM4Lazk_4000	2.131	2.985	/t/dd00002
KUkAdM4Lazk_4000	3.143	3.495	other
KUkAdM4Lazk_4000	3.584	5.16	/t/dd00002
KUkAdM4Lazk_4000	5.726	9.677	other
KUkAdM4Lazk_4000	5.926	6.703	/t/dd00002
KUkAdM4Lazk_4000	6.869	7.835	/t/dd00002
KUkAdM4Lazk_4000	7.968	8.978	/t/dd00002
KUkAdM4Lazk_4000	9.166	9.288	/t/dd00002
KUkAdM4Lazk_4000	9.577	9.677	/t/dd00002
MaHYn7BD2s0_0	0.405	10.0	other
MaHYn7BD2s0_0	0.405	10.0	other
MaHYn7BD2s0_0	0.584	1.172	other
MaHYn7BD2s0_0	0.986	2.618	/t/dd00002
MaHYn7BD2s0_0	1.435	2.127	other
MaHYn7BD2s0_0	2.147	3.427	other
MaHYn7BD2s0_0	2.887	3.434	other
MaHYn7BD2s0_0	3.33	4.471	/t/dd00002
MaHYn7BD2s0_0	3.641	4.236	other
MaHYn7BD2s0_0	4.264	4.326	other
MaHYn7BD2s0_0	4.409	5.107	other
MaHYn7BD2s0_0	5.232	6.435	/t/dd00002
MaHYn7BD2s0_0	5.377	6.235	other
MaHYn7BD2s0_0	6.442	7.887	other
MaHYn7BD2s0_0	6.463	7.853	other
MaHYn7BD2s0_0	6.871	8.51	/t/dd00002
MaHYn7BD2s0_0	8.51	9.139	other
MaHYn7BD2s0_0	8.614	10.0	/t/dd00002
MaHYn7BD2s0_0	9.347	10.0	other
MJ30knV9GT0_8000	7.223	7.481	other
MJ30knV9GT0_8000	9.393	9.82	other
MJ30knV9GT0_8000	7.771	8.708	/t/dd00002
MJ30knV9GT0_8000	0.0	9.867	other
hrP48zzdJMo_20000	4.756	6.047	other
hrP48zzdJMo_20000	7.772	7.874	other
hrP48zzdJMo_20000	6.346	6.504	other
hrP48zzdJMo_20000	8.559	10.0	/t/dd00002
hrP48zzdJMo_20000	0.0	10.0	other
UznbhXLZ1Io_0	0.0	10.0	other
UznbhXLZ1Io_0	0.202	3.708	other
UznbhXLZ1Io_0	0.494	0.907	other
UznbhXLZ1Io_0	1.76	2.007	other
UznbhXLZ1Io_0	2.233	2.472	other
UznbhXLZ1Io_0	2.96	3.161	other
UznbhXLZ1Io_0	3.905	4.441	other
UznbhXLZ1Io_0	4.772	6.195	other
UznbhXLZ1Io_0	5.199	6.007	other
UznbhXLZ1Io_0	6.577	7.918	/t/dd00002
UznbhXLZ1Io_0	8.3	8.464	/t/dd00002
UznbhXLZ1Io_0	8.84	9.011	/t/dd00002
UznbhXLZ1Io_0	9.296	9.798	/t/dd00002
c8lMeglleBE_10000	0.0	2.004	other
c8lMeglleBE_10000	0.0	10.0	other
c8lMeglleBE_10000	0.192	1.947	/t/dd00002
c8lMeglleBE_10000	0.395	0.915	other
c8lMeglleBE_10000	1.167	1.695	other
c8lMeglleBE_10000	2.004	3.953	other
c8lMeglleBE_10000	3.628	3.742	other
c8lMeglleBE_10000	3.953	10.0	other
c8lMeglleBE_10000	5.001	5.781	other
c8lMeglleBE_10000	5.391	10.0	other
c8lMeglleBE_10000	8.153	8.373	other
c8lMeglleBE_10000	9.778	9.908	other
jOQNSWwmSns_3000	6.584	6.686	other
jOQNSWwmSns_3000	7.24	7.445	other
jOQNSWwmSns_3000	6.93	9.26	/t/dd00002
jOQNSWwmSns_3000	0.0	9.26	other
MJyL-OTTT78_50000	0.0	10.0	other
MJyL-OTTT78_50000	0.06	3.081	/t/dd00002
MJyL-OTTT78_50000	3.251	3.617	/t/dd00002
MJyL-OTTT78_50000	4.144	4.993	/t/dd00002
MJyL-OTTT78_50000	5.529	6.128	/t/dd00002
MJyL-OTTT78_50000	6.262	10.0	/t/dd00002
7oMLX-4ACek_10000	0.0	3.815	/t/dd00002
7oMLX-4ACek_10000	0.0	10.0	other
7oMLX-4ACek_10000	1.934	5.47	other
7oMLX-4ACek_10000	4.078	5.342	other
7oMLX-4ACek_10000	4.176	4.409	/t/dd00002
7oMLX-4ACek_10000	4.831	5.041	/t/dd00002
7oMLX-4ACek_10000	5.342	9.977	/t/dd00002
7oMLX-4ACek_10000	6.185	6.674	other
7oMLX-4ACek_10000	7.043	8.397	other
7oMLX-4ACek_10000	8.616	8.879	other
7oMLX-4ACek_10000	9.27	9.97	other
MrVe-R7Y5UA_30000	0.0	0.802	/t/dd00002
MrVe-R7Y5UA_30000	0.0	10.0	other
MrVe-R7Y5UA_30000	1.045	1.468	/t/dd00002
MrVe-R7Y5UA_30000	1.752	2.759	/t/dd00002
MrVe-R7Y5UA_30000	3.143	4.098	/t/dd00002
MrVe-R7Y5UA_30000	4.611	4.806	/t/dd00002
sPLbsz2VgRk_60000	0.0	1.405	/t/dd00002
sPLbsz2VgRk_60000	0.0	10.0	other
sPLbsz2VgRk_60000	0.918	1.438	other
sPLbsz2VgRk_60000	1.795	1.976	/t/dd00002
sPLbsz2VgRk_60000	2.181	2.386	/t/dd00002
sPLbsz2VgRk_60000	2.543	4.031	/t/dd00002
sPLbsz2VgRk_60000	4.142	8.213	/t/dd00002
sPLbsz2VgRk_60000	8.622	10.0	/t/dd00002
KIniz_bh6F0_30000	0.0	0.769	other
KIniz_bh6F0_30000	0.0	10.0	other
KIniz_bh6F0_30000	0.73	1.923	other
KIniz_bh6F0_30000	1.126	1.896	other
KIniz_bh6F0_30000	2.218	3.345	other
KIniz_bh6F0_30000	4.045	5.103	other
KIniz_bh6F0_30000	4.196	4.65	other
KIniz_bh6F0_30000	5.0	5.055	other
KIniz_bh6F0_30000	5.185	5.254	other
KIniz_bh6F0_30000	5.44	5.495	other
KIniz_bh6F0_30000	5.813	8.262	other
KIniz_bh6F0_30000	6.133	6.628	/t/dd00002
KIniz_bh6F0_30000	6.607	7.617	other
KIniz_bh6F0_30000	8.571	9.128	/t/dd00002
KIniz_bh6F0_30000	8.736	10.0	other
KIniz_bh6F0_30000	9.705	10.0	/t/dd00002
8e2u568PWNk_130000	0.0	0.493	/t/dd00002
8e2u568PWNk_130000	0.0	10.0	other
8e2u568PWNk_130000	0.688	0.931	other
8e2u568PWNk_130000	1.061	1.947	/t/dd00002
8e2u568PWNk_130000	2.012	2.28	other
8e2u568PWNk_130000	2.345	3.434	/t/dd00002
8e2u568PWNk_130000	3.466	3.637	other
8e2u568PWNk_130000	3.734	4.49	other
8e2u568PWNk_130000	3.734	6.561	other
8e2u568PWNk_130000	3.832	5.172	/t/dd00002
8e2u568PWNk_130000	5.351	5.513	other
8e2u568PWNk_130000	5.432	6.561	other
8e2u568PWNk_130000	5.789	6.594	/t/dd00002
8e2u568PWNk_130000	6.829	7.633	/t/dd00002
8e2u568PWNk_130000	7.966	9.607	/t/dd00002
8e2u568PWNk_130000	9.705	9.908	other
kpoDBzcWeSU_30000	0.0	6.437	/t/dd00002
kpoDBzcWeSU_30000	0.0	10.0	other
kpoDBzcWeSU_30000	6.684	9.639	/t/dd00002
kpoDBzcWeSU_30000	7.055	10.0	other
kpoDBzcWeSU_30000	8.663	10.0	other
J2Csok7CkX4_6000	3.83	5.03	other
J2Csok7CkX4_6000	5.038	6.178	/m/03qc9zr
J2Csok7CkX4_6000	6.816	9.179	other
J2Csok7CkX4_6000	0.0	6.618	other
J2Csok7CkX4_6000	6.451	6.558	other
J2Csok7CkX4_6000	0.0	5.046	other
J2Csok7CkX4_6000	0.517	1.003	other
J2Csok7CkX4_6000	3.047	4.156	/t/dd00002
dKLxsqPkNBw_18000	9.168	9.331	other
dKLxsqPkNBw_18000	0.866	2.079	other
dKLxsqPkNBw_18000	4.352	4.491	other
dKLxsqPkNBw_18000	0.0	9.323	other
dKLxsqPkNBw_18000	8.387	9.199	other
dKLxsqPkNBw_18000	7.042	7.475	other
dKLxsqPkNBw_18000	7.468	8.959	/t/dd00002
dKLxsqPkNBw_18000	7.058	7.321	other
dKLxsqPkNBw_18000	5.025	5.295	other
J35rYfbIPZ8_10000	0.0	0.293	other
J35rYfbIPZ8_10000	0.0	10.0	other
J35rYfbIPZ8_10000	0.0	10.0	other
J35rYfbIPZ8_10000	0.309	0.64	other
J35rYfbIPZ8_10000	0.617	3.16	other
J35rYfbIPZ8_10000	0.655	0.707	other
J35rYfbIPZ8_10000	3.19	3.394	/t/dd00002
J35rYfbIPZ8_10000	3.424	3.491	other
J35rYfbIPZ8_10000	3.8	3.845	other
J35rYfbIPZ8_10000	3.875	4.138	/t/dd00002
J35rYfbIPZ8_10000	4.101	7.126	other
J35rYfbIPZ8_10000	6.629	7.72	/t/dd00002
J35rYfbIPZ8_10000	7.946	8.209	other
J35rYfbIPZ8_10000	8.277	10.0	other
4fVlWqNolHE_30000	0.0	0.154	other
4fVlWqNolHE_30000	0.0	2.714	other
4fVlWqNolHE_30000	0.653	0.807	other
4fVlWqNolHE_30000	0.935	1.844	other
4fVlWqNolHE_30000	1.933	2.087	other
4fVlWqNolHE_30000	2.548	2.74	other
4fVlWqNolHE_30000	2.663	3.854	other
4fVlWqNolHE_30000	3.88	4.392	other
4fVlWqNolHE_30000	3.892	4.302	other
4fVlWqNolHE_30000	3.892	4.75	/t/dd00002
4fVlWqNolHE_30000	4.481	4.994	other
4fVlWqNolHE_30000	4.712	5.096	other
4fVlWqNolHE_30000	5.327	7.183	other
4fVlWqNolHE_30000	5.378	5.57	other
4fVlWqNolHE_30000	5.391	5.915	other
4fVlWqNolHE_30000	5.595	8.566	other
4fVlWqNolHE_30000	6.095	6.287	other
4fVlWqNolHE_30000	6.184	6.799	other
4fVlWqNolHE_30000	6.415	7.055	/t/dd00002
4fVlWqNolHE_30000	7.273	10.0	other
4fVlWqNolHE_30000	8.246	8.425	other
4fVlWqNolHE_30000	8.284	8.707	other
4fVlWqNolHE_30000	8.976	9.129	other
4fVlWqNolHE_30000	9.065	9.449	other
4fVlWqNolHE_30000	9.808	9.949	other
6wHFhrAqt5Q_23000	0.0	2.173	/t/dd00002
6wHFhrAqt5Q_23000	0.0	9.02	other
6wHFhrAqt5Q_23000	2.344	2.564	/t/dd00002
6wHFhrAqt5Q_23000	4.12	4.439	other
6wHFhrAqt5Q_23000	4.496	4.865	other
6wHFhrAqt5Q_23000	5.185	5.37	other
6wHFhrAqt5Q_23000	6.229	6.378	other
6wHFhrAqt5Q_23000	7.039	8.978	/t/dd00002
mRPZ84Ich-s_30000	0.0	10.0	other
mRPZ84Ich-s_30000	0.0	0.391	/t/dd00002
mRPZ84Ich-s_30000	1.219	1.324	other
mRPZ84Ich-s_30000	1.67	2.558	/t/dd00002
mRPZ84Ich-s_30000	2.558	2.904	other
mRPZ84Ich-s_30000	2.927	3.281	other
mRPZ84Ich-s_30000	3.281	3.695	/t/dd00002
mRPZ84Ich-s_30000	3.868	4.116	other
mRPZ84Ich-s_30000	4.259	5.38	other
mRPZ84Ich-s_30000	5.147	5.538	/t/dd00002
mRPZ84Ich-s_30000	5.531	5.847	other
mRPZ84Ich-s_30000	5.839	6.817	/t/dd00002
mRPZ84Ich-s_30000	6.99	7.404	other
mRPZ84Ich-s_30000	7.442	7.517	other
mRPZ84Ich-s_30000	7.728	7.818	other
mRPZ84Ich-s_30000	7.871	8.059	other
mRPZ84Ich-s_30000	8.089	8.157	other
mRPZ84Ich-s_30000	8.232	8.555	other
mRPZ84Ich-s_30000	8.631	9.18	/t/dd00002
mRPZ84Ich-s_30000	8.932	9.323	other
mRPZ84Ich-s_30000	9.082	9.135	other
mRPZ84Ich-s_30000	9.187	9.473	other
mRPZ84Ich-s_30000	9.436	10.0	/t/dd00002
7USy-jxSsUg_30000	0.0	8.064	/t/dd00002
7USy-jxSsUg_30000	3.527	6.334	other
7USy-jxSsUg_30000	4.647	4.919	other
MkjV5nNbT78_30000	0.0	10.0	other
MkjV5nNbT78_30000	0.472	0.677	other
MkjV5nNbT78_30000	1.055	1.252	other
MkjV5nNbT78_30000	1.528	1.843	other
MkjV5nNbT78_30000	2.055	2.213	/t/dd00002
MkjV5nNbT78_30000	2.315	2.528	other
MkjV5nNbT78_30000	2.709	2.835	/t/dd00002
MkjV5nNbT78_30000	3.417	3.858	/t/dd00002
MkjV5nNbT78_30000	4.614	4.953	/t/dd00002
MkjV5nNbT78_30000	5.055	5.134	other
MkjV5nNbT78_30000	5.283	5.354	other
MkjV5nNbT78_30000	5.496	5.559	other
MkjV5nNbT78_30000	5.693	6.016	/t/dd00002
MkjV5nNbT78_30000	6.173	8.732	/t/dd00002
MkjV5nNbT78_30000	9.11	9.37	other
K9pCtAKILWA_30000	0.0	0.608	other
K9pCtAKILWA_30000	0.0	10.0	other
K9pCtAKILWA_30000	0.0	10.0	other
K9pCtAKILWA_30000	0.711	1.199	other
K9pCtAKILWA_30000	1.289	3.591	/t/dd00002
K9pCtAKILWA_30000	1.289	3.701	other
K9pCtAKILWA_30000	3.866	5.653	other
K9pCtAKILWA_30000	3.949	5.674	/t/dd00002
K9pCtAKILWA_30000	6.333	6.629	other
K9pCtAKILWA_30000	6.663	7.282	other
K9pCtAKILWA_30000	7.412	7.962	other
K9pCtAKILWA_30000	8.361	8.643	other
K9pCtAKILWA_30000	8.746	10.0	other
N1cTKfsnr0c_30000	0.0	3.16	/t/dd00002
N1cTKfsnr0c_30000	0.0	10.0	other
N1cTKfsnr0c_30000	0.0	10.0	other
N1cTKfsnr0c_30000	0.528	8.895	other
N1cTKfsnr0c_30000	0.544	4.005	other
N1cTKfsnr0c_30000	3.517	3.907	other
N1cTKfsnr0c_30000	4.525	6.263	/t/dd00002
N1cTKfsnr0c_30000	5.418	5.873	other
